,Date,User,Tweet
0,2022-08-30 09:29:02+00:00,kangturu___,"Tdi gw kan praktikum lapangan ya terus tiba2 keram ggr h1 red days. Ih gila rasanya udh kek mo mati😭 gw keringet dingin, sesek, mual, pusing parah ampe rasanya kek mau pingsan. Gw kek ppkm aja di lorong segitiga sil wkwk ya Allah alhamdulillah ada yg nyamperin"
1,2022-08-30 09:28:50+00:00,hhajez,@THEWOLF8ANG Iya itu lagi ppkm bes
2,2022-08-30 09:28:42+00:00,taekook_cerry,@ainiishere @mygyege Sumpah gw mikir ppkm apa...kaya g asing cuma inget planga plongo😭
3,2022-08-30 09:24:39+00:00,monr0se,@r0yalboy ppkm
4,2022-08-30 09:21:08+00:00,choco_mandu,sumpah orang orang kenapa bisa comes up with the possible idea tentang cb ya kek KEREN bgt?? ak bagian ppkm
5,2022-08-30 09:15:36+00:00,CIRGCUS,@THEWOLF8ANG setau w ppkm (pulang pulang kendor mmk)
6,2022-08-30 09:10:48+00:00,ourgalaxyv,ppkm tuh planga plongo kayak monyet?? sial lucu bgt 😭😭
7,2022-08-30 09:03:31+00:00,ivooxid,Mendagri: Seluruh Daerah Jawa-Bali PPKM Level 1 https://t.co/vFxsCRvJHX
8,2022-08-30 08:57:31+00:00,harutoen,@minjiqim bosen ppkm?
9,2022-08-30 08:55:35+00:00,Redaksi_5News,"PPKM Diperpanjang Sepekan, Mendagri: Seluruh Wilayah Level 1 https://t.co/TTARLhIkk2"
10,2022-08-30 08:51:40+00:00,Kodim0828,Ternama Babinsa Sampang PPKM Level Satu di Wilayah Binaan “Babinsa Peduli” https://t.co/fcsn4piTCt https://t.co/ZzEOLpxZ00
11,2022-08-30 08:49:38+00:00,ainiishere,@mygyege [ppkm] https://t.co/ct939IPCb4
12,2022-08-30 08:43:50+00:00,FitriAulia92_,"Mulai 30 Agustus 2022 Naik Kereta Jarak Jauh Wajib Vaksin Booster 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/WDYdEJKBws"
13,2022-08-30 08:39:54+00:00,Cavieat,@heartleans @adanantya PPKM stands for?
14,2022-08-30 08:37:13+00:00,FitriAulia92_,"Mulai 30 Agustus 2022 Naik Kereta Jarak Jauh Wajib Vaksin Booster 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/MAqk1tNr6D"
15,2022-08-30 08:36:32+00:00,heartleans,@adanantya @Cavieat PPKM. 🤓
16,2022-08-30 08:33:21+00:00,Partono_ADjem,"RT @ketekbuluwangi: @ShopeeID sekarang sdm kaya gini

Padahal buat ngembaliin dana setelah ppkm insha allah bisa

Sdm sekarang yang muda mu…"
17,2022-08-30 08:31:59+00:00,SunardiFauzi,Anggota Koramil 18/Kalijambe melaksanakan  patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat di Wilayah Kecamatan Kalijambe. https://t.co/Xo3mFelWlQ
18,2022-08-30 08:31:20+00:00,pendim1207bs,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro(Selasa, 30/8/2022)

Pendim 1207/Pontianak

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207Pontianak https://t.co/UvQ8sbPEn3"
19,2022-08-30 08:28:01+00:00,SunardiFauzi,"Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang https://t.co/SuBMol7E4S"
20,2022-08-30 08:27:54+00:00,diva_acm,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
21,2022-08-30 08:26:31+00:00,ericsohnramen,"udah gatau harus ngomong apalagi, bereaksi gimana lagi, @IST_THEBOYZ kalian emang bisa banget bikin gue nangis sambil ppkm"
22,2022-08-30 08:26:16+00:00,rofied_m,loh ppkm masih ada? https://t.co/upARzzppqu
23,2022-08-30 08:26:01+00:00,SunardiFauzi,"Giat patroli gabungan  bersama Polsek Sumberlawang dalam rangka  Pelaksanaan Patroli PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/6dTuLRbTBQ"
24,2022-08-30 08:24:16+00:00,SunardiFauzi,"Giat  patroli gabungan dalam rangka  Pelaksanaan PPKM LEVEL 1 membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Sukodono. https://t.co/buqs4v2LAv"
25,2022-08-30 08:23:02+00:00,wooyuje,"Hah maksudnya? 
PPKM nih w https://t.co/nWltYabDWy"
26,2022-08-30 08:21:36+00:00,SunardiFauzi,Anggota Koramil 07/Ngrampal melaksanakan Patroli  dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM Darurat  Level 1 ) di wilayah kecamatan Ngrampal kab Sragen https://t.co/l22I4hKFSF
27,2022-08-30 08:21:24+00:00,SunardiFauzi,Anggota Koramil 07/Ngrampal melaksanakan Patroli  dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM Darurat  Level 1 ) di wilayah kecamatan Ngrampal kab Sragen https://t.co/rDo35iNVZy
28,2022-08-30 08:20:44+00:00,brienso63,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
29,2022-08-30 08:15:36+00:00,kwagaon,@XH_J0OYEON ppkg dong bukan ppkm?
30,2022-08-30 08:11:14+00:00,pendim1207bs,"Sosialisasi PPKM Skala Mikro Oleh Satgas Tangkal Covid-19 Kodim 1207/PONTIANAK

(Pendim 1207/PONTIANAK)

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207PONTIANAK https://t.co/KnfExV4hvb"
31,2022-08-30 08:09:51+00:00,hanya_paa,"Perpanjangan PPKM kali ini cuma seminggu setelah selama ini diperpanjang 14 hari sampai sebulan.

Ada apa yah? 🤔 https://t.co/KTx3e9317J"
32,2022-08-30 08:07:22+00:00,pendim1207bs,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro(Senin, 29/8/2022)

Pendim 1207/Pontianak

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207Pontianak https://t.co/kUNkMYigJZ"
33,2022-08-30 08:04:04+00:00,saintjanou,"kangen anak ppkm, nt kl dah fix demis bakal gmn ya kangenya"
34,2022-08-30 08:02:20+00:00,Christo_1997,RT @e100ss: #SSInfo: PPKM di Jawa Bali diperpanjang mulai hari ini sampai 5 September 2022. Safrizal ZA Dirjen Bina Administrasi Kewilayaha…
35,2022-08-30 08:01:32+00:00,aimrod,@toobirfess Dulu rame karena heboh banget threadnya + bioskop baru lepas dari pembatasan PPKM jadi orang pun langsung nonton
36,2022-08-30 08:00:28+00:00,Konde_001,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
37,2022-08-30 08:00:02+00:00,TirtoID,"Pemerintah kembali memperpanjang PPKM di wilayah Jawa-Bali. Aturan ini berlaku mulai Selasa (30/8/2022) hari ini hingga Senin (5/9/2022) pekan depan.

https://t.co/gxviwP0vQH"
38,2022-08-30 07:56:58+00:00,KerenRasno,Anggota Koramil 07/Ngrampal melaksanakan Patroli  dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM Darurat  Level 1 ) di wilayah kecamatan Ngrampal kab Sragen https://t.co/aF4q4L3xO1
39,2022-08-30 07:55:44+00:00,KerenRasno,Anggota Koramil 07/Ngrampal melaksanakan Patroli  dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM Darurat  Level 1 ) di wilayah kecamatan Ngrampal kab Sragen https://t.co/yIytojRSgF
40,2022-08-30 07:48:53+00:00,madejanie,"Catat!! Mulai 30 Agustus hari ini, telah diberlakukan Naik Kereta Jarak Jauh Wajib Vaksin Booster

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/h6C8kulV7b"
41,2022-08-30 07:44:33+00:00,DEWITOGEL1,Mendagri: Seluruh daerah pada PPKM Jawa-Bali berada di level 1 https://t.co/JFE0ACLhfu
42,2022-08-30 07:40:14+00:00,AryoDek0,"RT @DwiKilaw: Mulai Hari ini Naik Kereta Jarak Jauh Wajib Vaksin Booster.
#EndemiCovid
#BeritaCovid #PPKM
#IndonesiaSehatIndonesiaHebat htt…"
43,2022-08-30 07:37:56+00:00,hoonyoungsw,termasuk diriku bangun bangun ppkm 😃 https://t.co/jjbl1rT0ao
44,2022-08-30 07:36:50+00:00,_munteanu,"Indonesia saat ini memperlihatkan perkembangan Covid-19 signifikan ke arah yang lebih baik #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/g8no63g4nd"
45,2022-08-30 07:36:39+00:00,HmsBnw,Patroli PPKM Level 1 pemukiman eks lokalisasi moroseneng https://t.co/IwjQTKLoVJ
46,2022-08-30 07:36:33+00:00,_munteanu,"Menkes minta laju vaksinasi Covid-19 terus digenjot #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/j8KIqUCo6P"
47,2022-08-30 07:36:17+00:00,_munteanu,"Mulai 30 Agustus 2022 naik kereta jarak jauh wajib vaksin booster #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/6ctataEPCV"
48,2022-08-30 07:36:16+00:00,1804TERU,"@fluffymiyas kuliahnya belum kelar, terus aku ppkm banget sekarang lagi diskusi ):"
49,2022-08-30 07:36:05+00:00,HmsBnw,Patroli PPKM Level 1 sasaran RHU https://t.co/1zqBco4Iyq
50,2022-08-30 07:34:43+00:00,1804TERU,@exelsoo lagi diskusi tapi aku ppkm
51,2022-08-30 07:33:17+00:00,HmsBnw,Patroli PPKM Level 1 pembagian masker https://t.co/EvJS0gZEJI
52,2022-08-30 07:31:11+00:00,yedidakaren_,"RT @great_fleet: @yedidakaren_ Our PPKM started too late, penanganan, vaksin, apa2 telat dan banyak bocor, sementara jaring pengamannya bel…"
53,2022-08-30 07:29:10+00:00,great_fleet,"@yedidakaren_ Our PPKM started too late, penanganan, vaksin, apa2 telat dan banyak bocor, sementara jaring pengamannya belum siap...

...and the worst part is, mereka masih sisihin anggaran buat sewa buzzeRp ama bikin IKN-KCIC"
54,2022-08-30 07:27:58+00:00,kopisacheeet,@exeviow Harus bersyukur punya imun yang kuat. Masa ppkm aja aku tetap visit ketemu orang-orang untunglah nggak pernah kena covid sampai sekarang
55,2022-08-30 07:27:05+00:00,yedidakaren_,@great_fleet Bodo amat. Kita yang jualan udh susah dngn PPKM 😂😂😂
56,2022-08-30 07:25:13+00:00,SunardiFauzi,"Giat  patroli gabungan dalam rangka  Pelaksanaan PPKM LEVEL 1 membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Sukodono. https://t.co/Yk1XhExM39"
57,2022-08-30 07:23:57+00:00,SunardiFauzi,"Giat patroli gabungan  bersama Polsek Sumberlawang dalam rangka  Pelaksanaan Patroli PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/x2G5bCvypg"
58,2022-08-30 07:21:55+00:00,SunardiFauzi,"Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang https://t.co/lpz424dyVh"
59,2022-08-30 07:21:52+00:00,BerlandGroup,RT @idntimes: Pemerintah kembali memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di wilayah Jawa-Bali. PPKM kali ini akan…
60,2022-08-30 07:20:52+00:00,juyoien,"@sungihoon Hey, Sunghoon. Hobi saya sih banyak, salah satunya PPKM. Saya juga suka dibilang ngebug atau loading lama gitu dah, padahal menurut saya sih dunia aja yang berjalan terlalu cepat. https://t.co/YdjXbTtGN5"
61,2022-08-30 07:18:47+00:00,clicks_id,"PPKM Jawa dan Bali Diperpanjang, Seluruh Wilayah Berada di PPKM Level 1

#clicksid #clicksae #PPKM #PPKMLevel1

Selengkapnya:
 https://t.co/rmgq0a1kGj"
62,2022-08-30 07:16:00+00:00,idntimes,"Pemerintah kembali memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di wilayah Jawa-Bali. PPKM kali ini akan berlaku sejak 30 Agustus hingga 5 September 2022.

https://t.co/7mr2Hhje6F https://t.co/5Z5f8YaFIc"
63,2022-08-30 07:10:26+00:00,bocorantogelHK,Mendagri: Seluruh daerah pada PPKM Jawa-Bali berada di level 1 https://t.co/V9JyPxxGQ8
64,2022-08-30 07:08:10+00:00,indoposonlene,"PPKM Jawa-Bali Diperpanjang Hingga 5 September 2022, Semua Daerah Level 1 https://t.co/Icd5NIdrCW"
65,2022-08-30 07:05:46+00:00,wooanghae,@cimolemon Insert meme ppkm juyeon
66,2022-08-30 07:01:57+00:00,gwontboa,"@yujeongyeonn Adaaa, aku ga save lagi yg ppkm. Meme pede naesis aku ilamg 😂"
67,2022-08-30 07:01:38+00:00,Ulfah_000,"@kentangsuratku Aku gak tau pas lagi ramai pembahasan ini, aku belum ngikutin anaknya, soalnya aku fans era ppkm kak 🙏🙏"
68,2022-08-30 06:59:50+00:00,Lawakgaringg,"RT @Lawakgaringg: Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/xqjaRXapaX"
69,2022-08-30 06:59:42+00:00,Lawakgaringg,"RT @Lawakgaringg: Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/HxYsrfhTsv"
70,2022-08-30 06:59:33+00:00,Lawakgaringg,"RT @Lawakgaringg: Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/FPg1MFRUik"
71,2022-08-30 06:59:18+00:00,Lawakgaringg,"RT @Lawakgaringg: Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/by2vompGum"
72,2022-08-30 06:59:10+00:00,Lawakgaringg,"RT @Lawakgaringg: Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/OlHMWxLu9u"
73,2022-08-30 06:57:42+00:00,Lawakgaringg,"Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/xqjaRXapaX"
74,2022-08-30 06:57:41+00:00,Lawakgaringg,"Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/HxYsrfhTsv"
75,2022-08-30 06:57:40+00:00,Lawakgaringg,"Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/FPg1MFRUik"
76,2022-08-30 06:57:38+00:00,Lawakgaringg,"Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/by2vompGum"
77,2022-08-30 06:57:37+00:00,KabupatenP1000,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
78,2022-08-30 06:57:37+00:00,Lawakgaringg,"Booster wajib dan taati Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/OlHMWxLu9u"
79,2022-08-30 06:54:15+00:00,BatamPos,PPKM Jawa-Bali Diperpanjang Hingga 5 September https://t.co/l4302SyoFu
80,2022-08-30 06:50:28+00:00,SFT98LEEJUYEON,Kalau yang ts jadi Juyeon apakah akan ketularan ppkm + burag? https://t.co/0n21oPf9B9
81,2022-08-30 06:49:07+00:00,AureliaMawar,"All regions in Java, Bali implementing level 1 PPKM: Minister - ANTARA News https://t.co/uPQ93lID8m"
82,2022-08-30 06:41:57+00:00,SumarihKomandan,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
83,2022-08-30 06:40:18+00:00,lupizlyz,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
84,2022-08-30 06:39:00+00:00,dewisuprobo,Sek onok tah min PPKM iki 😆😆 https://t.co/DwO4hHeuwg
85,2022-08-30 06:37:41+00:00,lawjusticeco,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
86,2022-08-30 06:37:10+00:00,indra_hadi1,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 Septemb…"
87,2022-08-30 06:36:55+00:00,DKIJakarta,"Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 30 Agustus - 5 September 2022.

Yuk, tetap disiplin protokol kesehatan dan lengkapi vaksinasimu dengan vaksin booster.

#PPKM #ppkmlevel1 #jagaJakarta
#Urban20 #JakartaBangkit https://t.co/HUWBRHiEmG"
88,2022-08-30 06:35:13+00:00,kumparan,Jubir Kemenkes Mohammad Syahril menegaskan bahwa PPKM hanya alat dalam penanganan pandemi COVID-19. PPKM akan dicabut jika sudah ada evaluasi dari Indonesia serta rekomendasi dari WHO. #kumparanNews https://t.co/FF7qoWVGw6
89,2022-08-30 06:32:42+00:00,kodim_jakpus,"Babinsa 03 Senen Pantau PPKM Mikro Level I di Stasiun Senen

Jakarta Pusat,  Selasa (30/8) Babinsa Kelurahan Senen Serda Heriyanto melaksanakan pemantauan kegiatan PPKM Mikro Level I di Stasiun Senen. Pemantauan dilakukan sebagai upaya pencegahan penularan Covid 19. https://t.co/AOuqdIdwNJ"
90,2022-08-30 06:28:51+00:00,ElshintaDotcom,Mendagri: Seluruh daerah PPKM Jawa-Bali berada di level 1 https://t.co/WbJiZ7EkTy
91,2022-08-30 06:26:00+00:00,biem_tr,"RT @Khojan7: @VIVAcoid Kendalikan minyak goreng gk bisa akhirnya bikin usaha gorengan 500san bangkrut,telor tiba2 naik gk tau sebabnya,begi…"
92,2022-08-30 06:24:58+00:00,biem_tr,"RT @Khojan7: @jawapos Ambil duitnya,tolak orangnya,BBM subsidi naik picu sembako naik tajam dan akan picu demo besar2ran melengserkan @joko…"
93,2022-08-30 06:21:41+00:00,republikaonline,PPKM diperpanjang agar masyarakat tetap waspada terhadap penularan Covid-19. https://t.co/F5bsRWwYan
94,2022-08-30 06:18:09+00:00,koramilkarangm2,"Anggota Koramil 17/Sumberlawang melaksanakan giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL I * membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/RU3v9ne4OR"
95,2022-08-30 06:09:33+00:00,etheldanodoy,ppkm alias planga plongo kaya monyet itulah aku
96,2022-08-30 06:03:42+00:00,enjingh,Ppkm udah lama selesai tapi gue masih dirumah2 aja https://t.co/r3enk7EKr1
97,2022-08-30 05:59:48+00:00,MU_Perjuangan,"RT @ansal1979: @IkhsanB8 @Abdullah4mr @MakanApaAj4 @RochmadDjunaedi @NandeBapakuKaro Saudaraku @IkhsanB8, antum ikut kajian kitab Syarhus S…"
98,2022-08-30 05:59:34+00:00,mediaindonesia,PPKM Level 1 Jawa-Bali Diperpanjang Hingga 5 September 2022  https://t.co/SDzAnBjTJv
99,2022-08-30 05:58:49+00:00,gemasulawesi,"PPKM Diperpanjang, Daerah Jawa-Bali Masuk Level 1 https://t.co/fr145m9Xfz"
100,2022-08-30 05:56:30+00:00,BankBCA,"@yuktertib Selamat siang, mohon maaf atas ketidaknyamanannya. Secara umum jam operasional cabang ditentukan sesuai level PPKM daerah. Untuk operasional Cabang BCA mulai pukul 08:15-15:00 waktu setempat (daerah PPKM level 1) dan pukul 08:15-14:00 waktu setempat (daerah PPKM level 2-4). (1/2)"
101,2022-08-30 05:53:27+00:00,Bocahsantri001,"RT @hasanrofiq2303: Sidak PPKM Darurat, Gus Yasin Borong Dagangan Warganya

#GusYasin 
#panglimaSGN 
#SantriGayengNusantara 
#TajYasin 
#Wa…"
102,2022-08-30 05:52:13+00:00,redmuhIy,udah lah sudah pasti remed karena saya tiap mapelnya cuma ppkm
103,2022-08-30 05:47:03+00:00,meaniephile_,@EageusFamily PPKM level brpa
104,2022-08-30 05:47:01+00:00,gabbysrr,"Hingga 5 September, PPKM Level 1 Berlaku di Jawa dan Bali https://t.co/bLOS8efZdD"
105,2022-08-30 05:44:08+00:00,NEWJEANSHANNl,@harutoen Mau main apaa? Gimana kalo main lama-lamaan PPKM? Aku pasti menang deh.
106,2022-08-30 05:41:30+00:00,ketekbuluwangi,"@ShopeeID sekarang sdm kaya gini

Padahal buat ngembaliin dana setelah ppkm insha allah bisa

Sdm sekarang yang muda muda ga tahu diri dan ga tahu hukum

Main ancam dengan colector 😁😁

Cc @Partono_ADjem https://t.co/bFVSQVHuQP"
107,2022-08-30 05:36:13+00:00,hasanrofiq2303,"RT @hasanrofiq2303: Sidak PPKM Darurat, Gus Yasin Borong Dagangan Warganya

#GusYasin 
#panglimaSGN 
#SantriGayengNusantara 
#TajYasin 
#Wa…"
108,2022-08-30 05:26:15+00:00,blackdarkv,tangi turu ppkm https://t.co/8DQ5Xv6roY
109,2022-08-30 05:24:16+00:00,ssomijeon,@sulloyoon Aku sibuk ppkm ;)
110,2022-08-30 05:20:23+00:00,hasanrofiq2303,"Sidak PPKM Darurat, Gus Yasin Borong Dagangan Warganya

#GusYasin 
#panglimaSGN 
#SantriGayengNusantara 
#TajYasin 
#WagubJateng https://t.co/RgaEG8V1g6"
111,2022-08-30 05:07:34+00:00,KoramilSambi,"orang Babinsa Koramil 10/Sambi dipimpin Babinsa Desa Sambi Serka Dwi Haryanto bersama 1 orang Linmas Desa Tempursari melaks giat operasi Yustisi PPKM Level 1 dalam rangka mencegah penyebaran Covid-19, di Jalan Bangak Sambi Dk. Tempursari Ds. Sambi Kec. Sambi. https://t.co/fmHw8zPFY6"
112,2022-08-30 05:06:49+00:00,KoramilSambi,"Babinsa Koramil 10/Sambi dipimpin Babinsa Desa Sambi Serka Dwi Haryanto bersama 1 orang Linmas Desa Tempursari melaks giat operasi Yustisi PPKM Level 1 dalam rangka mencegah penyebaran Covid-19, di Jalan Bangak Sambi Dk. Tempursari Ds. Sambi Kec. Sambi. https://t.co/7ZJ3gUpcTK"
113,2022-08-30 05:06:24+00:00,KoramilSambi,"3 orang Babinsa Koramil 10/Sambi dipimpin Babinsa Desa Sambi Serka Dwi Haryanto bersama 1 orang Linmas Desa Tempursari melaks giat operasi Yustisi PPKM Level 1 dalam rangka mencegah penyebaran Covid-19, di Jalan Bangak Sambi Dk. Tempursari Ds. Sambi Kec. Sambi. https://t.co/4x5r2Bu85E"
114,2022-08-30 05:03:52+00:00,radarbogorID,"PPKM Jawa Bali Diperpanjang Hingga 5 September, Semua Daerah Level 1 https://t.co/H3sKcaSZl2"
115,2022-08-30 05:01:10+00:00,bumninc_id,Mendagri: Seluruh Daerah Pada PPKM Jawa-Bali Berada di Level 1 - BUMNINC https://t.co/BfiHhwQOvz
116,2022-08-30 04:53:49+00:00,nailanazmia29_,"gini nih anak IPA masuk bisnis
PPKM 
Planga Plongo Kek Monyet"
117,2022-08-30 04:46:48+00:00,devyzey,@lifeisgoodmi ppkm yh
118,2022-08-30 04:37:16+00:00,wabiscabi,"the way i watched anime just to talk with you. biar kita satu topik, biar aku ngerti kamu ngomong apa, biar aku gak ppkm kalo ngomong sama kamu. https://t.co/BH3bBeoFGO"
119,2022-08-30 04:31:53+00:00,KerenRasno,"Anggota Koramil 19/Tanon melaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Tanon. https://t.co/xHbRku4Zcm"
120,2022-08-30 04:28:31+00:00,KerenRasno,"Anggota Koramil 15/Gemolong melaksanakan Giat  patroli gabungan bersama Polsek Gemolong dalam rangka pelaksanaan *PPKM LEVEL - I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Gemolong. https://t.co/sfSGyRrctJ"
121,2022-08-30 04:28:25+00:00,didut,"RT @detikcom: Seluruh wilayah Jawa-Bali, termasuk Jabodetabek, masih berada di level 1 PPKM hingga awal September. Ini aturan lengkap masuk…"
122,2022-08-30 04:27:43+00:00,KodamJayakarta,"Pelaksanaan operasi PPKM dan pembagian masker kembali digelar Babinsa Koramil 06/KD Kodim 0503/JB di PD Pasar Kamal Jln Benda Raya RT 007/02 Kel. Kamal Kec. Kalideres Jakarta Barat.

#tniadmengabdidanmembangunbersamarakyat https://t.co/oOKFGq3I3r"
123,2022-08-30 04:25:42+00:00,detikcom,"Seluruh wilayah Jawa-Bali, termasuk Jabodetabek, masih berada di level 1 PPKM hingga awal September. Ini aturan lengkap masuk mal hingga WFO.  https://t.co/0RU9KxoEwr"
124,2022-08-30 04:23:08+00:00,FebrianRezaUta1,"Catat! Mulai 30 Agustus 2022 naik kereta jarak jauh wajib vaksinasi booster
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/pnCRvPtsfS"
125,2022-08-30 04:13:59+00:00,koramilkarangm2,"Pada hari Selasa  tgl 30 Agustus 2022 Pkl 09.30 WIB  s/d selesai telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Karangmalang. https://t.co/h2thNjIcYv"
126,2022-08-30 04:13:30+00:00,KerenRasno,"Anggota Koramil 17/Sumberlawang melaksanakan giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL I * membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/5GmnE7LDY2"
127,2022-08-30 04:07:25+00:00,PenKoramil02,"Selasa 30 Agustus 2022 pukul 09.00 Wib Babinsa Kel.Kerten Koramil 01 Kodim 0735/Ska  melaksanakan ppkm dan  bagikan masker bagi para pengendarakendaraan sepeda motor di SPBU Manahan di Jl.Adisucipto Kel.Kerten Kec.Laweyan Surakarta. 
#babinsasurakarta
#pendimsurakarta https://t.co/aPvHWgRRPk"
128,2022-08-30 04:06:48+00:00,wartakotalive,"DAFTAR Lengkap PPKM Jawa-Bali Hingga 5 September 2022: Level 1 Bertahan di Semua Provinsi
 
https://t.co/Sen0OiYR91 lewat @wartakotalive"
129,2022-08-30 04:03:36+00:00,TINTAHIJAUcom,"PPKM Jawa-Bali Kembali Diperpanjang, Pemkab Diminta Genjot Vaksin Booster https://t.co/eY9SCzUNm3"
